Frame ID; Time; Collision Count; Red Mushroom Count; Brown Mushroom Count; RL Position X; RL Position Y; RL Position Z; Game Position X; Game Position Y; Game Position Z; Navigation State
297;00:03:51;0;0;0;-2,016792;1,142419;0,1219625;0;0;0;nothing
298;00:03:52;0;0;0;-2,016402;1,14233;0,1216972;0;0;0;nothing
299;00:03:53;0;0;0;-2,015866;1,142354;0,1213654;0;0;0;nothing
300;00:03:54;0;0;0;-2,015472;1,142269;0,1209996;0;0;0;nothing
301;00:03:55;0;0;0;-2,015119;1,142129;0,1205723;0;0;0;nothing
302;00:03:56;0;0;0;-2,014426;1,142046;0,1201126;0;0;0;nothing
303;00:03:57;0;0;0;-2,013955;1,141833;0,1194906;0;0;0;nothing
304;00:03:58;0;0;0;-2,013472;1,141572;0,1187515;0;0;0;nothing
305;00:03:60;0;0;0;-2,0128;1,14146;0,1182002;0;0;0;nothing
306;00:03:61;0;0;0;-2,012277;1,141242;0,1173431;0;0;0;nothing
307;00:03:62;0;0;0;-2,011665;1,141027;0,1164626;0;0;0;nothing
308;00:03:63;0;0;0;-2,010772;1,1409;0,1154779;0;0;0;nothing
309;00:03:64;0;0;0;-2,010123;1,140668;0,1143895;0;0;0;nothing
310;00:03:65;0;0;0;-2,008403;1,140507;0,1134719;0;0;0;nothing
311;00:03:66;0;0;0;-2,006422;1,140843;0,1126238;0;0;0;nothing
312;00:03:67;0;0;0;-2,005715;1,140637;0,11134;0;0;0;nothing
313;00:03:69;0;0;0;-2,005342;1,140296;0,1099159;0;0;0;nothing
314;00:03:70;0;0;0;-2,004014;1,14031;0,1085289;0;0;0;nothing
315;00:03:71;0;0;0;-2,003295;1,140077;0,107066;0;0;0;nothing
316;00:03:72;0;0;0;-2,002355;1,139762;0,1056764;0;0;0;nothing
317;00:03:73;0;0;0;-2,001172;1,139797;0,1040224;0;0;0;nothing
318;00:03:74;0;0;0;-2,000528;1,139741;0,1024935;0;0;0;nothing
319;00:03:75;0;0;0;-1,999926;1,139618;0,1009724;0;0;0;nothing
320;00:03:76;0;0;0;-1,998986;1,139745;0,09940398;0;0;0;nothing
321;00:03:77;0;0;0;-1,998473;1,139657;0,09781379;0;0;0;nothing
322;00:03:79;0;0;0;-1,997872;1,139507;0,09625089;0;0;0;nothing
323;00:03:80;0;0;0;-1,99744;1,139513;0,09467274;0;0;0;nothing
324;00:03:81;0;0;0;-1,997118;1,139473;0,09311163;0;0;0;nothing
325;00:03:82;0;0;0;-1,996662;1,139542;0,0916115;0;0;0;nothing
326;00:03:83;0;0;0;-1,996691;1,139501;0,09015554;0;0;0;nothing
327;00:03:84;0;0;0;-1,996518;1,13951;0,08864093;0;0;0;nothing
328;00:03:85;0;0;0;-1,995901;1,139646;0,08723515;0;0;0;nothing
329;00:03:86;0;0;0;-1,996174;1,139499;0,08555532;0;0;0;nothing
330;00:03:88;0;0;0;-1,99613;1,139463;0,08402044;0;0;0;nothing
331;00:03:89;0;0;0;-1,995061;1,139857;0,08286166;0;0;0;nothing
332;00:03:90;0;0;0;-1,99586;1,139519;0,08127874;0;0;0;nothing
333;00:03:91;0;0;0;-1,995946;1,139491;0,0798679;0;0;0;nothing
334;00:03:92;0;0;0;-1,996392;1,139421;0,07844621;0;0;0;nothing
335;00:03:93;0;0;0;-1,997306;1,139064;0,07694542;0;0;0;nothing
336;00:03:94;0;0;0;-1,997555;1,138988;0,07570362;0;0;0;nothing
337;00:03:95;0;0;0;-1,997863;1,138984;0,07452804;0;0;0;nothing
338;00:03:96;0;0;0;-1,998055;1,138885;0,07357645;0;0;0;nothing
339;00:03:98;0;0;0;-1,998317;1,138715;0,07258505;0;0;0;nothing
340;00:03:99;0;0;0;-1,99834;1,138805;0,07161778;0;0;0;nothing
341;00:04:00;0;0;0;-1,99844;1,13868;0,07075119;0;0;0;nothing
342;00:04:01;0;0;0;-1,998745;1,138358;0,06997383;0;0;0;nothing
343;00:04:02;0;0;0;-1,998583;1,138242;0,06936908;0;0;0;nothing
344;00:04:03;0;0;0;-1,998713;1,138126;0,06855839;0;0;0;nothing
345;00:04:04;0;0;0;-1,999064;1,137988;0,06785142;0;0;0;nothing
346;00:04:05;0;0;0;-1,999887;1,13767;0,06719244;0;0;0;nothing
347;00:04:07;0;0;0;-1,999874;1,137601;0,06680489;0;0;0;nothing
348;00:04:08;0;0;0;-2,000182;1,137404;0,06631857;0;0;0;nothing
349;00:04:09;0;0;0;-2,000561;1,137068;0,06582093;0;0;0;nothing
350;00:04:10;0;0;0;-2,000259;1,137071;0,06538361;0;0;0;nothing
351;00:04:11;0;0;0;-2,000598;1,136816;0,06490982;0;0;0;nothing
352;00:04:12;0;0;0;-2,001285;1,136541;0,06446868;0;0;0;nothing
353;00:04:13;0;0;0;-2,000869;1,136639;0,06414294;0;0;0;nothing
354;00:04:14;0;0;0;-2,001143;1,136456;0,063869;0;0;0;nothing
355;00:04:15;0;0;0;-2,00186;1,136022;0,06353343;0;0;0;nothing
356;00:04:17;0;0;0;-2,001127;1,136183;0,06324989;0;0;0;nothing
357;00:04:18;0;0;0;-2,001301;1,135959;0,06304073;0;0;0;nothing
358;00:04:19;0;0;0;-2,002275;1,135455;0,06258088;0;0;0;nothing
359;00:04:20;0;0;0;-2,001349;1,135732;0,0625906;0;0;0;nothing
360;00:04:21;0;0;0;-2,001483;1,135637;0,06245339;0;0;0;nothing
361;00:04:22;0;0;0;-2,00067;1,135805;0,06253773;0;0;0;nothing
362;00:04:23;0;0;0;-1,999693;1,136254;0,06233084;0;0;0;nothing
363;00:04:24;0;0;0;-1,999769;1,136309;0,06208402;0;0;0;nothing
364;00:04:25;0;0;0;-1,999533;1,136512;0,06193012;0;0;0;nothing
365;00:04:27;0;0;0;-1,998618;1,136987;0,06164688;0;0;0;nothing
366;00:04:28;0;0;0;-1,99872;1,137112;0,06136733;0;0;0;nothing
367;00:04:29;0;0;0;-1,998453;1,13762;0,06122118;0;0;0;nothing
368;00:04:30;0;0;0;-1,997933;1,138007;0,06109273;0;0;0;nothing
369;00:04:31;0;0;0;-1,997995;1,138145;0,06091207;0;0;0;nothing
370;00:04:32;0;0;0;-1,997316;1,138744;0,06101507;0;0;0;nothing
371;00:04:33;0;0;0;-1,996513;1,139221;0,0609234;0;0;0;nothing
372;00:04:34;0;0;0;-1,996424;1,139389;0,06080961;0;0;0;nothing
373;00:04:36;0;0;0;-1,995199;1,140171;0,06105745;0;0;0;nothing
374;00:04:37;0;0;0;-1,994256;1,140687;0,06101972;0;0;0;nothing
375;00:04:38;0;0;0;-1,994096;1,140851;0,06090415;0;0;0;nothing
376;00:04:39;0;0;0;-1,993006;1,141508;0,06106651;0;0;0;nothing
377;00:04:40;0;0;0;-1,992059;1,142007;0,06100458;0;0;0;nothing
378;00:04:41;0;0;0;-1,991825;1,142229;0,06093991;0;0;0;nothing
379;00:04:42;0;0;0;-1,991213;1,142644;0,06100911;0;0;0;nothing
380;00:04:43;0;0;0;-1,990082;1,143203;0,06089658;0;0;0;nothing
381;00:04:44;0;0;0;-1,98969;1,143439;0,06079477;0;0;0;nothing
382;00:04:46;0;0;0;-1,989493;1,143692;0,06056142;0;0;0;nothing
383;00:04:47;0;0;0;-1,988518;1,144166;0,06032068;0;0;0;nothing
384;00:04:48;0;0;0;-1,988043;1,1444;0,06010509;0;0;0;nothing
385;00:04:49;0;0;0;-1,987967;1,144549;0,05977887;0;0;0;nothing
386;00:04:50;0;0;0;-1,987065;1,14494;0,05962574;0;0;0;nothing
387;00:04:51;0;0;0;-1,986539;1,145124;0,05948776;0;0;0;nothing
388;00:04:52;0;0;0;-1,986696;1,145;0,05919278;0;0;0;nothing
389;00:04:53;0;0;0;-1,985986;1,14514;0,05923921;0;0;0;nothing
390;00:04:55;0;0;0;-1,985407;1,145118;0,0591985;0;0;0;nothing
391;00:04:56;0;0;0;-1,98624;1,144456;0,0587042;0;0;0;nothing
392;00:04:57;0;0;0;-1,985537;1,144402;0,05874276;0;0;0;nothing
393;00:04:58;0;0;0;-1,98495;1,14428;0,05867833;0;0;0;nothing
394;00:04:59;0;0;0;-1,98469;1,144155;0,05858237;0;0;0;nothing
395;00:04:60;0;0;0;-1,98384;1,144082;0,05855143;0;0;0;nothing
396;00:04:61;0;0;0;-1,983205;1,143947;0,05855119;0;0;0;nothing
397;00:04:62;0;0;0;-1,982555;1,143848;0,05860013;0;0;0;nothing
398;00:04:63;0;0;0;-1,981902;1,143725;0,05864465;0;0;0;nothing
399;00:04:65;0;0;0;-1,981214;1,143608;0,05876321;0;0;0;nothing
400;00:04:66;0;0;0;-1,980166;1,143662;0,05886596;0;0;0;nothing
401;00:04:67;0;0;0;-1,979452;1,143634;0,05899614;0;0;0;nothing
402;00:04:68;0;0;0;-1,978664;1,143619;0,05906343;0;0;0;nothing
403;00:04:69;0;0;0;-1,976148;1,144239;0,05960608;0;0;0;nothing
404;00:04:70;0;0;0;-1,97554;1,144219;0,05945331;0;0;0;nothing
405;00:04:71;0;0;0;-1,974741;1,144301;0,05942851;0;0;0;nothing
406;00:04:72;0;0;0;-1,974626;1,144243;0,05919808;0;0;0;nothing
407;00:04:74;0;0;0;-1,974192;1,144257;0,05896664;0;0;0;nothing
408;00:04:75;0;0;0;-1,97347;1,144427;0,05899304;0;0;0;nothing
409;00:04:76;0;0;0;-1,973556;1,144248;0,05879718;0;0;0;nothing
410;00:04:77;0;0;0;-1,972956;1,144416;0,05893731;0;0;0;nothing
411;00:04:78;0;0;0;-1,972309;1,144635;0,05890876;0;0;0;nothing
412;00:04:79;0;0;0;-1,972261;1,144604;0,05857193;0;0;0;nothing
413;00:04:80;0;0;0;-1,971587;1,144865;0,05850708;0;0;0;nothing
414;00:04:81;0;0;0;-1,97094;1,145124;0,05845195;0;0;0;nothing
415;00:04:82;0;0;0;-1,971231;1,145065;0,05806893;0;0;0;nothing
416;00:04:84;0;0;0;-1,970603;1,145309;0,05800515;0;0;0;nothing
417;00:04:85;0;0;0;-1,97001;1,14553;0,05791855;0;0;0;nothing
418;00:04:86;0;0;0;-1,97079;1,145368;0,05738693;0;0;0;nothing
419;00:04:87;0;0;0;-1,970274;1,145535;0,05743188;0;0;0;nothing
420;00:04:88;0;0;0;-1,969706;1,145709;0,05735046;0;0;0;nothing
421;00:04:89;0;0;0;-1,970274;1,145547;0,05676293;0;0;0;nothing
422;00:04:90;0;0;0;-1,969749;1,145691;0,05665362;0;0;0;nothing
423;00:04:91;0;0;0;-1,969244;1,145802;0,05658537;0;0;0;nothing
424;00:04:93;0;0;0;-1,969876;1,145434;0,05620503;0;0;0;nothing
425;00:04:94;0;0;0;-1,969369;1,145419;0,05615097;0;0;0;nothing
426;00:04:95;0;0;0;-1,968888;1,145449;0,05612022;0;0;0;nothing
427;00:04:96;0;0;0;-1,969242;1,14497;0,05581349;0;0;0;nothing
428;00:04:97;0;0;0;-1,968773;1,144972;0,05574787;0;0;0;nothing
429;00:04:98;0;0;0;-1,968321;1,144952;0,05570185;0;0;0;nothing
430;00:04:99;0;0;0;-1,969057;1,144448;0,05514014;0;0;0;nothing
431;00:05:00;0;0;0;-1,968616;1,144438;0,05510372;0;0;0;nothing
432;00:05:01;0;0;0;-1,968178;1,144444;0,05511129;0;0;0;nothing
433;00:05:03;0;0;0;-1,968743;1,143988;0,05486763;0;0;0;nothing
434;00:05:04;0;0;0;-1,968305;1,144029;0,05491573;0;0;0;nothing
435;00:05:05;0;0;0;-1,967844;1,144056;0,05496651;0;0;0;nothing
436;00:05:06;0;0;0;-1,968252;1,143577;0,05463129;0;0;0;nothing
437;00:05:07;0;0;0;-1,967775;1,143625;0,05467272;0;0;0;nothing
438;00:05:08;0;0;0;-1,967282;1,143669;0,05470908;0;0;0;nothing
439;00:05:09;0;0;0;-1,967638;1,143241;0,05444813;0;0;0;nothing
440;00:05:10;0;0;0;-1,967144;1,143316;0,05446374;0;0;0;nothing
441;00:05:11;0;0;0;-1,966639;1,143404;0,05446941;0;0;0;nothing
442;00:05:13;0;0;0;-1,967016;1,143047;0,05412918;0;0;0;nothing
443;00:05:14;0;0;0;-1,966502;1,143123;0,0541029;0;0;0;nothing
444;00:05:15;0;0;0;-1,96599;1,143242;0,0540936;0;0;0;nothing
445;00:05:16;0;0;0;-1,966532;1,142968;0,05356294;0;0;0;nothing
446;00:05:17;0;0;0;-1,966009;1,143053;0,05356288;0;0;0;nothing
447;00:05:18;0;0;0;-1,965495;1,143126;0,05356663;0;0;0;nothing
448;00:05:19;0;0;0;-1,966296;1,142775;0,05315065;0;0;0;nothing
449;00:05:20;0;0;0;-1,965832;1,142835;0,05314827;0;0;0;nothing
450;00:05:22;0;0;0;-1,965369;1,142922;0,05315006;0;0;0;nothing
451;00:05:23;0;0;0;-1,965538;1,142618;0,05277336;0;0;0;nothing
452;00:05:24;0;0;0;-1,965075;1,142604;0,05273908;0;0;0;nothing
453;00:05:25;0;0;0;-1,964636;1,14265;0,0527367;0;0;0;nothing
454;00:05:26;0;0;0;-1,965011;1,142309;0,05254304;0;0;0;nothing
455;00:05:27;0;0;0;-1,964556;1,142294;0,05249381;0;0;0;nothing
456;00:05:28;0;0;0;-1,964152;1,142265;0,05246001;0;0;0;nothing
457;00:05:29;0;0;0;-1,964612;1,142006;0,05213267;0;0;0;nothing
458;00:05:30;0;0;0;-1,96423;1,141967;0,05208981;0;0;0;nothing
459;00:05:32;0;0;0;-1,963863;1,141927;0,05204135;0;0;0;nothing
460;00:05:33;0;0;0;-1,963989;1,141654;0,0517655;0;0;0;nothing
461;00:05:34;0;0;0;-1,963657;1,141657;0,05173016;0;0;0;nothing
462;00:05:35;0;0;0;-1,964087;1,14152;0,05143011;0;0;0;nothing
463;00:05:36;0;0;0;-1,963765;1,14153;0,05133259;0;0;0;nothing
464;00:05:37;0;0;0;-1,963465;1,141506;0,05127329;0;0;0;nothing
465;00:05:38;0;0;0;-1,963533;1,141353;0,05110335;0;0;0;nothing
466;00:05:39;0;0;0;-1,963217;1,141308;0,05097878;0;0;0;nothing
467;00:05:41;0;0;0;-1,962934;1,141276;0,0509122;0;0;0;nothing
468;00:05:42;0;0;0;-1,963257;1,141141;0,0506016;0;0;0;nothing
469;00:05:43;0;0;0;-1,963085;1,141069;0,05056995;0;0;0;nothing
470;00:05:44;0;0;0;-1,962808;1,141038;0,05044806;0;0;0;nothing
471;00:05:45;0;0;0;-1,96279;1,140895;0,05027235;0;0;0;nothing
472;00:05:46;0;0;0;-1,962505;1,140872;0,05010897;0;0;0;nothing
473;00:05:47;0;0;0;-1,962231;1,140836;0,05006146;0;0;0;nothing
474;00:05:48;0;0;0;-1,962439;1,140587;0,04984856;0;0;0;nothing
475;00:05:50;0;0;0;-1,962256;1,140508;0,04987812;0;0;0;nothing
476;00:05:51;0;0;0;-1,961965;1,140515;0,04986185;0;0;0;nothing
477;00:05:52;0;0;0;-1,962475;1,140307;0,04959738;0;0;0;nothing
478;00:05:53;0;0;0;-1,962239;1,140304;0,04960072;0;0;0;nothing
479;00:05:54;0;0;0;-1,961976;1,140333;0,04958981;0;0;0;nothing
480;00:05:55;0;0;0;-1,96248;1,140136;0,0493241;0;0;0;nothing
481;00:05:56;0;0;0;-1,962206;1,140165;0,0492298;0;0;0;nothing
482;00:05:57;0;0;0;-1,961907;1,140184;0,04925483;0;0;0;nothing
483;00:05:58;0;0;0;-1,962041;1,139994;0,04915702;0;0;0;nothing
484;00:05:60;0;0;0;-1,96178;1,140026;0,04919672;0;0;0;nothing
485;00:05:61;0;0;0;-1,961475;1,140037;0,04926711;0;0;0;nothing
486;00:05:62;0;0;0;-1,961936;1,139779;0,04908627;0;0;0;nothing
487;00:05:63;0;0;0;-1,961689;1,13975;0,04909343;0;0;0;nothing
488;00:05:64;0;0;0;-1,96142;1,139724;0,04916072;0;0;0;nothing
489;00:05:65;0;0;0;-1,962349;1,139358;0,04887235;0;0;0;nothing
490;00:05:66;0;0;0;-1,962113;1,139342;0,04897422;0;0;0;nothing
491;00:05:67;0;0;0;-1,96186;1,139338;0,04906166;0;0;0;nothing
492;00:05:68;0;0;0;-1,962214;1,139061;0,04895914;0;0;0;nothing
493;00:05:70;0;0;0;-1,962033;1,139027;0,04904264;0;0;0;nothing
494;00:05:71;0;0;0;-1,961796;1,138982;0,049137;0;0;0;nothing
495;00:05:72;0;0;0;-1,962347;1,138687;0,04901403;0;0;0;nothing
496;00:05:73;0;0;0;-1,96219;1,138656;0,04922348;0;0;0;nothing
497;00:05:74;0;0;0;-1,962002;1,138655;0,0493691;0;0;0;nothing
498;00:05:75;0;0;0;-1,96218;1,138342;0,0494194;0;0;0;nothing
499;00:05:76;0;0;0;-1,962028;1,138322;0,04963285;0;0;0;nothing
500;00:05:77;0;0;0;-1,961854;1,138305;0,04980111;0;0;0;nothing
501;00:05:78;0;0;0;-1,962567;1,138035;0,04969954;0;0;0;nothing
502;00:05:80;0;0;0;-1,962431;1,138038;0,04986787;0;0;0;nothing
503;00:05:81;0;0;0;-1,962305;1,138065;0,05006015;0;0;0;nothing
504;00:05:82;0;0;0;-1,962787;1,137825;0,05005848;0;0;0;nothing
505;00:05:83;0;0;0;-1,962645;1,137852;0,0502634;0;0;0;nothing
506;00:05:84;0;0;0;-1,962537;1,137864;0,05048507;0;0;0;nothing
507;00:05:85;0;0;0;-1,963194;1,137611;0,05047125;0;0;0;nothing
508;00:05:86;0;0;0;-1,96311;1,137635;0,05070323;0;0;0;nothing
509;00:05:87;0;0;0;-1,963023;1,137618;0,05094451;0;0;0;nothing
510;00:05:89;0;0;0;-1,963585;1,137307;0,05099332;0;0;0;nothing
511;00:05:90;0;0;0;-1,963452;1,137325;0,05128479;0;0;0;nothing
512;00:05:91;0;0;0;-1,963434;1,1373;0,0515489;0;0;0;nothing
513;00:05:92;0;0;0;-1,963978;1,137067;0,05162621;0;0;0;nothing
514;00:05:93;0;0;0;-1,9639;1,137095;0,05190307;0;0;0;nothing
515;00:05:94;0;0;0;-1,963903;1,137074;0,05215693;0;0;0;nothing
516;00:05:95;0;0;0;-1,964528;1,136787;0,05223441;0;0;0;nothing
517;00:05:96;0;0;0;-1,964507;1,136811;0,05264157;0;0;0;nothing
518;00:05:98;0;0;0;-1,964553;1,136806;0,052939;0;0;0;nothing
519;00:05:99;0;0;0;-1,96513;1,136571;0,05305833;0;0;0;nothing
520;00:06:00;0;0;0;-1,965107;1,136643;0,05341339;0;0;0;nothing
521;00:06:01;0;0;0;-1,965193;1,136626;0,0536887;0;0;0;nothing
522;00:06:02;0;0;0;-1,965602;1,136468;0,05384773;0;0;0;nothing
523;00:06:03;0;0;0;-1,965588;1,136508;0,05395883;0;0;0;nothing
524;00:06:04;0;0;0;-1,965704;1,136498;0,05419874;0;0;0;nothing
525;00:06:05;0;0;0;-1,966286;1,136322;0,05429524;0;0;0;nothing
526;00:06:06;0;0;0;-1,966248;1,136377;0,0544517;0;0;0;nothing
527;00:06:08;0;0;0;-1,966376;1,136352;0,05466473;0;0;0;nothing
528;00:06:09;0;0;0;-1,966664;1,136227;0,05482304;0;0;0;nothing
529;00:06:10;0;0;0;-1,966645;1,136294;0,0550909;0;0;0;nothing
530;00:06:11;0;0;0;-1,966817;1,136253;0,05531865;0;0;0;nothing
531;00:06:12;0;0;0;-1,967073;1,136164;0,05551946;0;0;0;nothing
532;00:06:13;0;0;0;-1,967722;1,135928;0,05549961;0;0;0;nothing
533;00:06:14;0;0;0;-1,967988;1,135899;0,05571181;0;0;0;nothing
534;00:06:15;0;0;0;-1,968135;1,135827;0,05595005;0;0;0;nothing
535;00:06:16;0;0;0;-1,968706;1,135707;0,05612516;0;0;0;nothing
536;00:06:18;0;0;0;-1,968989;1,135721;0,05631971;0;0;0;nothing
537;00:06:19;0;0;0;-1,968258;1,136192;0,05681348;0;0;0;nothing
538;00:06:20;0;0;0;-1,968766;1,136102;0,05691355;0;0;0;nothing
539;00:06:21;0;0;0;-1,969065;1,136111;0,05709994;0;0;0;nothing
540;00:06:22;0;0;0;-1,969097;1,136272;0,05737025;0;0;0;nothing
541;00:06:23;0;0;0;-1,969545;1,13622;0,05768263;0;0;0;nothing
542;00:06:24;0;0;0;-1,969907;1,136191;0,05784976;0;0;0;nothing
543;00:06:25;0;0;0;-1,970645;1,136166;0,057895;0;0;0;nothing
544;00:06:27;0;0;0;-1,971033;1,136137;0,05809206;0;0;0;nothing
545;00:06:28;0;0;0;-1,971439;1,136068;0,05825567;0;0;0;nothing
546;00:06:29;0;0;0;-1,972391;1,135912;0,05822921;0;0;0;nothing
547;00:06:30;0;0;0;-1,972547;1,135916;0,05854869;0;0;0;nothing
548;00:06:31;0;0;0;-1,972982;1,135807;0,05868769;0;0;0;nothing
549;00:06:32;0;0;0;-1,975298;1,134782;0,05823153;0;0;0;nothing
550;00:06:33;0;0;0;-1,97543;1,134825;0,05841303;0;0;0;nothing
551;00:06:34;0;0;0;-1,975969;1,134704;0,05848849;0;0;0;nothing
552;00:06:35;0;0;0;-1,977473;1,134192;0,05825049;0;0;0;nothing
553;00:06:37;0;0;0;-1,977838;1,134126;0,05809546;0;0;0;nothing
554;00:06:38;0;0;0;-1,978414;1,133961;0,05810755;0;0;0;nothing
555;00:06:39;0;0;0;-1,978675;1,133931;0,05820841;0;0;0;nothing
556;00:06:40;0;0;0;-1,979289;1,133752;0,05828637;0;0;0;nothing
557;00:06:41;0;0;0;-1,979868;1,133575;0,05829555;0;0;0;nothing
558;00:06:42;0;0;0;-1,979676;1,13375;0,05851167;0;0;0;nothing
559;00:06:43;0;0;0;-1,980315;1,13356;0,05837607;0;0;0;nothing
560;00:06:44;0;0;0;-1,980828;1,133438;0,05835325;0;0;0;nothing
561;00:06:46;0;0;0;-1,980788;1,133554;0,05848503;0;0;0;nothing
562;00:06:47;0;0;0;-1,981352;1,133451;0,0584048;0;0;0;nothing
563;00:06:48;0;0;0;-1,981875;1,133401;0,0583536;0;0;0;nothing
564;00:06:49;0;0;0;-1,982442;1,133386;0,05827057;0;0;0;nothing
565;00:06:50;0;0;0;-1,982949;1,133385;0,05837202;0;0;0;nothing
566;00:06:51;0;0;0;-1,983441;1,133369;0,05828208;0;0;0;nothing
567;00:06:52;0;0;0;-1,984103;1,133491;0,05812764;0;0;0;nothing
568;00:06:53;0;0;0;-1,984498;1,133562;0,05808717;0;0;0;nothing
569;00:06:54;0;0;0;-1,984977;1,13359;0,05796325;0;0;0;nothing
570;00:06:56;0;0;0;-1,985416;1,133721;0,05783921;0;0;0;nothing
571;00:06:57;0;0;0;-1,985722;1,13387;0,05757517;0;0;0;nothing
572;00:06:58;0;0;0;-1,986195;1,133961;0,05737656;0;0;0;nothing
573;00:06:59;0;0;0;-1,986376;1,13415;0,05723041;0;0;0;nothing
574;00:06:60;0;0;0;-1,986659;1,134366;0,0569151;0;0;0;nothing
575;00:06:61;0;0;0;-1,987087;1,134507;0,05664301;0;0;0;nothing
576;00:06:62;0;0;0;-1,986706;1,134938;0,05656928;0;0;0;nothing
577;00:06:63;0;0;0;-1,987055;1,135098;0,05624551;0;0;0;nothing
578;00:06:65;0;0;0;-1,987399;1,135294;0,05590653;0;0;0;nothing
579;00:06:66;0;0;0;-1,987102;1,135811;0,05571663;0;0;0;nothing
580;00:06:67;0;0;0;-1,987472;1,135957;0,05540574;0;0;0;nothing
581;00:06:68;0;0;0;-1,987758;1,136125;0,05502599;0;0;0;nothing
582;00:06:69;0;0;0;-1,986888;1,136613;0,05500317;0;0;0;nothing
583;00:06:70;0;0;0;-1,987272;1,136695;0,05476868;0;0;0;nothing
584;00:06:71;0;0;0;-1,987495;1,136783;0,05440819;0;0;0;nothing
585;00:06:72;0;0;0;-1,98694;1,137237;0,05428725;0;0;0;nothing
586;00:06:73;0;0;0;-1,987356;1,137193;0,05401438;0;0;0;nothing
587;00:06:75;0;0;0;-1,98754;1,137215;0,05367434;0;0;0;nothing
588;00:06:76;0;0;0;-1,9867;1,137661;0,05361944;0;0;0;nothing
589;00:06:77;0;0;0;-1,987301;1,137453;0,05347049;0;0;0;nothing
590;00:06:78;0;0;0;-1,987364;1,137395;0,05314368;0;0;0;nothing
591;00:06:79;0;0;0;-1,986661;1,137568;0,05306107;0;0;0;nothing
